Date,user_id,merchant,count
1/5/16,430,Coconut Island,0
1/5/16,430,Jockey,0
1/5/16,430,Sogo,0
1/5/16,430,Sate Khas Senayan,0
1/5/16,430,Nanny's Pavillon,0
1/5/16,430,ETUDE HOUSE,0
1/5/16,430,BonChon,0
1/5/16,430,Saint Cinnamon,0
1/5/16,430,The Little Things She Needs,0
1/5/16,430,Promod,0
1/5/16,430,Soundwave,0
1/5/16,430,Sushi Tei,0
1/5/16,430,Imperial Kitchen,0
1/5/16,430,Kafe Betawi,0
1/5/16,430,Hoka Hoka Bento,0
1/5/16,430,Dominos Pizza,0
1/5/16,430,Bebe,0
1/5/16,430,Fish & Co,0
1/5/16,430,Hugo Boss,0
1/5/16,430,Penang Bistro,0
1/5/16,430,Blackball,0
1/5/16,430,Pancious Pancake,0
1/5/16,430,Sheaffer,0
1/5/16,430,The Duck King Noodle House,0
1/5/16,430,Star Studio,0
1/5/16,147,Coconut Island,0
1/5/16,147,Jockey,0
1/5/16,147,Sogo,0
1/5/16,147,Sate Khas Senayan,0
1/5/16,147,Nanny's Pavillon,0
1/5/16,147,ETUDE HOUSE,0
1/5/16,147,BonChon,0
1/5/16,147,Saint Cinnamon,0
1/5/16,147,The Little Things She Needs,0
1/5/16,147,Promod,0
1/5/16,147,Soundwave,0
1/5/16,147,Sushi Tei,0
1/5/16,147,Imperial Kitchen,0
1/5/16,147,Kafe Betawi,0
1/5/16,147,Hoka Hoka Bento,0
1/5/16,147,Dominos Pizza,0
1/5/16,147,Bebe,0
1/5/16,147,Fish & Co,0
1/5/16,147,Hugo Boss,0
1/5/16,147,Penang Bistro,0
1/5/16,147,Blackball,0
1/5/16,147,Pancious Pancake,0
1/5/16,147,Sheaffer,0
1/5/16,147,The Duck King Noodle House,0
1/5/16,147,Star Studio,0
1/5/16,549,Coconut Island,0
1/5/16,549,Jockey,0
1/5/16,549,Sogo,0
1/5/16,549,Sate Khas Senayan,0
1/5/16,549,Nanny's Pavillon,0
1/5/16,549,ETUDE HOUSE,0
1/5/16,549,BonChon,0
1/5/16,549,Saint Cinnamon,0
1/5/16,549,The Little Things She Needs,0
1/5/16,549,Promod,0
1/5/16,549,Soundwave,0
1/5/16,549,Sushi Tei,0
1/5/16,549,Imperial Kitchen,0
1/5/16,549,Kafe Betawi,0
1/5/16,549,Hoka Hoka Bento,0
1/5/16,549,Dominos Pizza,0
1/5/16,549,Bebe,0
1/5/16,549,Fish & Co,0
1/5/16,549,Hugo Boss,0
1/5/16,549,Penang Bistro,0
1/5/16,549,Blackball,0
1/5/16,549,Pancious Pancake,0
1/5/16,549,Sheaffer,0
1/5/16,549,The Duck King Noodle House,0
1/5/16,549,Star Studio,0
1/5/16,undefined,Coconut Island,0
1/5/16,undefined,Jockey,0
1/5/16,undefined,Sogo,0
1/5/16,undefined,Sate Khas Senayan,0
1/5/16,undefined,Nanny's Pavillon,0
1/5/16,undefined,ETUDE HOUSE,0
1/5/16,undefined,BonChon,0
1/5/16,undefined,Saint Cinnamon,0
1/5/16,undefined,The Little Things She Needs,0
1/5/16,undefined,Promod,0
1/5/16,undefined,Soundwave,0
1/5/16,undefined,Sushi Tei,0
1/5/16,undefined,Imperial Kitchen,0
1/5/16,undefined,Kafe Betawi,0
1/5/16,undefined,Hoka Hoka Bento,0
1/5/16,undefined,Dominos Pizza,0
1/5/16,undefined,Bebe,0
1/5/16,undefined,Fish & Co,0
1/5/16,undefined,Hugo Boss,0
1/5/16,undefined,Penang Bistro,0
1/5/16,undefined,Blackball,0
1/5/16,undefined,Pancious Pancake,0
1/5/16,undefined,Sheaffer,0
1/5/16,undefined,The Duck King Noodle House,0
1/5/16,undefined,Star Studio,0
1/5/16,459,Coconut Island,0
1/5/16,459,Jockey,0
1/5/16,459,Sogo,0
1/5/16,459,Sate Khas Senayan,0
1/5/16,459,Nanny's Pavillon,0
1/5/16,459,ETUDE HOUSE,0
1/5/16,459,BonChon,0
1/5/16,459,Saint Cinnamon,0
1/5/16,459,The Little Things She Needs,0
1/5/16,459,Promod,0
1/5/16,459,Soundwave,0
1/5/16,459,Sushi Tei,0
1/5/16,459,Imperial Kitchen,0
1/5/16,459,Kafe Betawi,0
1/5/16,459,Hoka Hoka Bento,0
1/5/16,459,Dominos Pizza,0
1/5/16,459,Bebe,0
1/5/16,459,Fish & Co,0
1/5/16,459,Hugo Boss,0
1/5/16,459,Penang Bistro,0
1/5/16,459,Blackball,0
1/5/16,459,Pancious Pancake,0
1/5/16,459,Sheaffer,0
1/5/16,459,The Duck King Noodle House,0
1/5/16,459,Star Studio,0
1/5/16,560,Coconut Island,0
1/5/16,560,Jockey,0
1/5/16,560,Sogo,0
1/5/16,560,Sate Khas Senayan,0
1/5/16,560,Nanny's Pavillon,0
1/5/16,560,ETUDE HOUSE,0
1/5/16,560,BonChon,0
1/5/16,560,Saint Cinnamon,0
1/5/16,560,The Little Things She Needs,0
1/5/16,560,Promod,0
1/5/16,560,Soundwave,0
1/5/16,560,Sushi Tei,0
1/5/16,560,Imperial Kitchen,0
1/5/16,560,Kafe Betawi,0
1/5/16,560,Hoka Hoka Bento,0
1/5/16,560,Dominos Pizza,0
1/5/16,560,Bebe,0
1/5/16,560,Fish & Co,0
1/5/16,560,Hugo Boss,0
1/5/16,560,Penang Bistro,0
1/5/16,560,Blackball,0
1/5/16,560,Pancious Pancake,0
1/5/16,560,Sheaffer,0
1/5/16,560,The Duck King Noodle House,0
1/5/16,560,Star Studio,0
1/5/16,452,Coconut Island,0
1/5/16,452,Jockey,0
1/5/16,452,Sogo,0
1/5/16,452,Sate Khas Senayan,0
1/5/16,452,Nanny's Pavillon,0
1/5/16,452,ETUDE HOUSE,0
1/5/16,452,BonChon,0
1/5/16,452,Saint Cinnamon,0
1/5/16,452,The Little Things She Needs,0
1/5/16,452,Promod,0
1/5/16,452,Soundwave,0
1/5/16,452,Sushi Tei,0
1/5/16,452,Imperial Kitchen,0
1/5/16,452,Kafe Betawi,0
1/5/16,452,Hoka Hoka Bento,0
1/5/16,452,Dominos Pizza,0
1/5/16,452,Bebe,0
1/5/16,452,Fish & Co,0
1/5/16,452,Hugo Boss,0
1/5/16,452,Penang Bistro,0
1/5/16,452,Blackball,0
1/5/16,452,Pancious Pancake,0
1/5/16,452,Sheaffer,0
1/5/16,452,The Duck King Noodle House,0
1/5/16,452,Star Studio,0
1/5/16,34,Coconut Island,0
1/5/16,34,Jockey,0
1/5/16,34,Sogo,0
1/5/16,34,Sate Khas Senayan,0
1/5/16,34,Nanny's Pavillon,0
1/5/16,34,ETUDE HOUSE,0
1/5/16,34,BonChon,0
1/5/16,34,Saint Cinnamon,0
1/5/16,34,The Little Things She Needs,0
1/5/16,34,Promod,0
1/5/16,34,Soundwave,0
1/5/16,34,Sushi Tei,0
1/5/16,34,Imperial Kitchen,0
1/5/16,34,Kafe Betawi,0
1/5/16,34,Hoka Hoka Bento,0
1/5/16,34,Dominos Pizza,0
1/5/16,34,Bebe,0
1/5/16,34,Fish & Co,0
1/5/16,34,Hugo Boss,0
1/5/16,34,Penang Bistro,0
1/5/16,34,Blackball,0
1/5/16,34,Pancious Pancake,0
1/5/16,34,Sheaffer,0
1/5/16,34,The Duck King Noodle House,0
1/5/16,34,Star Studio,0
1/5/16,288,Coconut Island,0
1/5/16,288,Jockey,0
1/5/16,288,Sogo,0
1/5/16,288,Sate Khas Senayan,0
1/5/16,288,Nanny's Pavillon,0
1/5/16,288,ETUDE HOUSE,0
1/5/16,288,BonChon,0
1/5/16,288,Saint Cinnamon,0
1/5/16,288,The Little Things She Needs,0
1/5/16,288,Promod,0
1/5/16,288,Soundwave,0
1/5/16,288,Sushi Tei,0
1/5/16,288,Imperial Kitchen,0
1/5/16,288,Kafe Betawi,0
1/5/16,288,Hoka Hoka Bento,0
1/5/16,288,Dominos Pizza,0
1/5/16,288,Bebe,0
1/5/16,288,Fish & Co,0
1/5/16,288,Hugo Boss,0
1/5/16,288,Penang Bistro,0
1/5/16,288,Blackball,0
1/5/16,288,Pancious Pancake,0
1/5/16,288,Sheaffer,0
1/5/16,288,The Duck King Noodle House,0
1/5/16,288,Star Studio,0
1/5/16,240,Coconut Island,0
1/5/16,240,Jockey,0
1/5/16,240,Sogo,0
1/5/16,240,Sate Khas Senayan,0
1/5/16,240,Nanny's Pavillon,0
1/5/16,240,ETUDE HOUSE,0
1/5/16,240,BonChon,0
1/5/16,240,Saint Cinnamon,0
1/5/16,240,The Little Things She Needs,0
1/5/16,240,Promod,0
1/5/16,240,Soundwave,0
1/5/16,240,Sushi Tei,0
1/5/16,240,Imperial Kitchen,0
1/5/16,240,Kafe Betawi,0
1/5/16,240,Hoka Hoka Bento,0
1/5/16,240,Dominos Pizza,0
1/5/16,240,Bebe,0
1/5/16,240,Fish & Co,0
1/5/16,240,Hugo Boss,0
1/5/16,240,Penang Bistro,0
1/5/16,240,Blackball,0
1/5/16,240,Pancious Pancake,0
1/5/16,240,Sheaffer,0
1/5/16,240,The Duck King Noodle House,0
1/5/16,240,Star Studio,0
1/5/16,533,Coconut Island,0
1/5/16,533,Jockey,0
1/5/16,533,Sogo,0
1/5/16,533,Sate Khas Senayan,0
1/5/16,533,Nanny's Pavillon,0
1/5/16,533,ETUDE HOUSE,0
1/5/16,533,BonChon,0
1/5/16,533,Saint Cinnamon,0
1/5/16,533,The Little Things She Needs,0
1/5/16,533,Promod,0
1/5/16,533,Soundwave,0
1/5/16,533,Sushi Tei,0
1/5/16,533,Imperial Kitchen,0
1/5/16,533,Kafe Betawi,0
1/5/16,533,Hoka Hoka Bento,0
1/5/16,533,Dominos Pizza,0
1/5/16,533,Bebe,0
1/5/16,533,Fish & Co,0
1/5/16,533,Hugo Boss,0
1/5/16,533,Penang Bistro,0
1/5/16,533,Blackball,0
1/5/16,533,Pancious Pancake,0
1/5/16,533,Sheaffer,0
1/5/16,533,The Duck King Noodle House,0
1/5/16,533,Star Studio,0
1/5/16,521,Coconut Island,0
1/5/16,521,Jockey,0
1/5/16,521,Sogo,0
1/5/16,521,Sate Khas Senayan,0
1/5/16,521,Nanny's Pavillon,0
1/5/16,521,ETUDE HOUSE,0
1/5/16,521,BonChon,0
1/5/16,521,Saint Cinnamon,0
1/5/16,521,The Little Things She Needs,0
1/5/16,521,Promod,0
1/5/16,521,Soundwave,0
1/5/16,521,Sushi Tei,0
1/5/16,521,Imperial Kitchen,0
1/5/16,521,Kafe Betawi,0
1/5/16,521,Hoka Hoka Bento,0
1/5/16,521,Dominos Pizza,0
1/5/16,521,Bebe,0
1/5/16,521,Fish & Co,0
1/5/16,521,Hugo Boss,0
1/5/16,521,Penang Bistro,0
1/5/16,521,Blackball,0
1/5/16,521,Pancious Pancake,0
1/5/16,521,Sheaffer,0
1/5/16,521,The Duck King Noodle House,0
1/5/16,521,Star Studio,0
1/5/16,530,Coconut Island,0
1/5/16,530,Jockey,0
1/5/16,530,Sogo,0
1/5/16,530,Sate Khas Senayan,0
1/5/16,530,Nanny's Pavillon,0
1/5/16,530,ETUDE HOUSE,0
1/5/16,530,BonChon,0
1/5/16,530,Saint Cinnamon,0
1/5/16,530,The Little Things She Needs,0
1/5/16,530,Promod,0
1/5/16,530,Soundwave,0
1/5/16,530,Sushi Tei,0
1/5/16,530,Imperial Kitchen,0
1/5/16,530,Kafe Betawi,0
1/5/16,530,Hoka Hoka Bento,0
1/5/16,530,Dominos Pizza,0
1/5/16,530,Bebe,0
1/5/16,530,Fish & Co,0
1/5/16,530,Hugo Boss,0
1/5/16,530,Penang Bistro,0
1/5/16,530,Blackball,0
1/5/16,530,Pancious Pancake,0
1/5/16,530,Sheaffer,0
1/5/16,530,The Duck King Noodle House,0
1/5/16,530,Star Studio,0
1/5/16,327,Coconut Island,0
1/5/16,327,Jockey,0
1/5/16,327,Sogo,0
1/5/16,327,Sate Khas Senayan,0
1/5/16,327,Nanny's Pavillon,0
1/5/16,327,ETUDE HOUSE,0
1/5/16,327,BonChon,0
1/5/16,327,Saint Cinnamon,0
1/5/16,327,The Little Things She Needs,0
1/5/16,327,Promod,0
1/5/16,327,Soundwave,0
1/5/16,327,Sushi Tei,0
1/5/16,327,Imperial Kitchen,0
1/5/16,327,Kafe Betawi,0
1/5/16,327,Hoka Hoka Bento,0
1/5/16,327,Dominos Pizza,0
1/5/16,327,Bebe,0
1/5/16,327,Fish & Co,0
1/5/16,327,Hugo Boss,0
1/5/16,327,Penang Bistro,0
1/5/16,327,Blackball,0
1/5/16,327,Pancious Pancake,0
1/5/16,327,Sheaffer,0
1/5/16,327,The Duck King Noodle House,0
1/5/16,327,Star Studio,0
1/5/16,103,Coconut Island,0
1/5/16,103,Jockey,0
1/5/16,103,Sogo,0
1/5/16,103,Sate Khas Senayan,0
1/5/16,103,Nanny's Pavillon,0
1/5/16,103,ETUDE HOUSE,0
1/5/16,103,BonChon,0
1/5/16,103,Saint Cinnamon,0
1/5/16,103,The Little Things She Needs,0
1/5/16,103,Promod,0
1/5/16,103,Soundwave,0
1/5/16,103,Sushi Tei,0
1/5/16,103,Imperial Kitchen,0
1/5/16,103,Kafe Betawi,0
1/5/16,103,Hoka Hoka Bento,0
1/5/16,103,Dominos Pizza,0
1/5/16,103,Bebe,0
1/5/16,103,Fish & Co,0
1/5/16,103,Hugo Boss,0
1/5/16,103,Penang Bistro,0
1/5/16,103,Blackball,0
1/5/16,103,Pancious Pancake,0
1/5/16,103,Sheaffer,0
1/5/16,103,The Duck King Noodle House,0
1/5/16,103,Star Studio,0
1/5/16,105,Coconut Island,0
1/5/16,105,Jockey,0
1/5/16,105,Sogo,0
1/5/16,105,Sate Khas Senayan,0
1/5/16,105,Nanny's Pavillon,0
1/5/16,105,ETUDE HOUSE,0
1/5/16,105,BonChon,0
1/5/16,105,Saint Cinnamon,0
1/5/16,105,The Little Things She Needs,0
1/5/16,105,Promod,0
1/5/16,105,Soundwave,0
1/5/16,105,Sushi Tei,0
1/5/16,105,Imperial Kitchen,0
1/5/16,105,Kafe Betawi,0
1/5/16,105,Hoka Hoka Bento,0
1/5/16,105,Dominos Pizza,0
1/5/16,105,Bebe,0
1/5/16,105,Fish & Co,0
1/5/16,105,Hugo Boss,0
1/5/16,105,Penang Bistro,0
1/5/16,105,Blackball,0
1/5/16,105,Pancious Pancake,0
1/5/16,105,Sheaffer,0
1/5/16,105,The Duck King Noodle House,0
1/5/16,105,Star Studio,0
1/5/16,503,Coconut Island,0
1/5/16,503,Jockey,0
1/5/16,503,Sogo,0
1/5/16,503,Sate Khas Senayan,0
1/5/16,503,Nanny's Pavillon,0
1/5/16,503,ETUDE HOUSE,0
1/5/16,503,BonChon,0
1/5/16,503,Saint Cinnamon,0
1/5/16,503,The Little Things She Needs,0
1/5/16,503,Promod,0
1/5/16,503,Soundwave,0
1/5/16,503,Sushi Tei,0
1/5/16,503,Imperial Kitchen,0
1/5/16,503,Kafe Betawi,0
1/5/16,503,Hoka Hoka Bento,0
1/5/16,503,Dominos Pizza,0
1/5/16,503,Bebe,0
1/5/16,503,Fish & Co,0
1/5/16,503,Hugo Boss,0
1/5/16,503,Penang Bistro,0
1/5/16,503,Blackball,0
1/5/16,503,Pancious Pancake,0
1/5/16,503,Sheaffer,0
1/5/16,503,The Duck King Noodle House,0
1/5/16,503,Star Studio,0
1/5/16,104,Coconut Island,0
1/5/16,104,Jockey,0
1/5/16,104,Sogo,0
1/5/16,104,Sate Khas Senayan,0
1/5/16,104,Nanny's Pavillon,0
1/5/16,104,ETUDE HOUSE,0
1/5/16,104,BonChon,0
1/5/16,104,Saint Cinnamon,0
1/5/16,104,The Little Things She Needs,0
1/5/16,104,Promod,0
1/5/16,104,Soundwave,0
1/5/16,104,Sushi Tei,0
1/5/16,104,Imperial Kitchen,0
1/5/16,104,Kafe Betawi,0
1/5/16,104,Hoka Hoka Bento,0
1/5/16,104,Dominos Pizza,0
1/5/16,104,Bebe,0
1/5/16,104,Fish & Co,0
1/5/16,104,Hugo Boss,0
1/5/16,104,Penang Bistro,0
1/5/16,104,Blackball,0
1/5/16,104,Pancious Pancake,0
1/5/16,104,Sheaffer,0
1/5/16,104,The Duck King Noodle House,0
1/5/16,104,Star Studio,0
1/5/16,21,Coconut Island,0
1/5/16,21,Jockey,0
1/5/16,21,Sogo,0
1/5/16,21,Sate Khas Senayan,0
1/5/16,21,Nanny's Pavillon,0
1/5/16,21,ETUDE HOUSE,0
1/5/16,21,BonChon,0
1/5/16,21,Saint Cinnamon,0
1/5/16,21,The Little Things She Needs,0
1/5/16,21,Promod,0
1/5/16,21,Soundwave,0
1/5/16,21,Sushi Tei,0
1/5/16,21,Imperial Kitchen,0
1/5/16,21,Kafe Betawi,0
1/5/16,21,Hoka Hoka Bento,0
1/5/16,21,Dominos Pizza,0
1/5/16,21,Bebe,0
1/5/16,21,Fish & Co,0
1/5/16,21,Hugo Boss,0
1/5/16,21,Penang Bistro,0
1/5/16,21,Blackball,0
1/5/16,21,Pancious Pancake,0
1/5/16,21,Sheaffer,0
1/5/16,21,The Duck King Noodle House,0
1/5/16,21,Star Studio,0
1/6/16,430,Coconut Island,0
1/6/16,430,Jockey,0
1/6/16,430,Sogo,0
1/6/16,430,Sate Khas Senayan,0
1/6/16,430,Nanny's Pavillon,0
1/6/16,430,ETUDE HOUSE,0
1/6/16,430,BonChon,0
1/6/16,430,Saint Cinnamon,0
1/6/16,430,The Little Things She Needs,0
1/6/16,430,Promod,0
1/6/16,430,Soundwave,0
1/6/16,430,Sushi Tei,0
1/6/16,430,Imperial Kitchen,0
1/6/16,430,Kafe Betawi,0
1/6/16,430,Hoka Hoka Bento,0
1/6/16,430,Dominos Pizza,0
1/6/16,430,Bebe,0
1/6/16,430,Fish & Co,0
1/6/16,430,Hugo Boss,0
1/6/16,430,Penang Bistro,0
1/6/16,430,Blackball,0
1/6/16,430,Pancious Pancake,0
1/6/16,430,Sheaffer,0
1/6/16,430,The Duck King Noodle House,0
1/6/16,430,Star Studio,0
1/6/16,147,Coconut Island,0
1/6/16,147,Jockey,0
1/6/16,147,Sogo,0
1/6/16,147,Sate Khas Senayan,0
1/6/16,147,Nanny's Pavillon,0
1/6/16,147,ETUDE HOUSE,0
1/6/16,147,BonChon,0
1/6/16,147,Saint Cinnamon,0
1/6/16,147,The Little Things She Needs,0
1/6/16,147,Promod,0
1/6/16,147,Soundwave,0
1/6/16,147,Sushi Tei,0
1/6/16,147,Imperial Kitchen,0
1/6/16,147,Kafe Betawi,0
1/6/16,147,Hoka Hoka Bento,0
1/6/16,147,Dominos Pizza,0
1/6/16,147,Bebe,0
1/6/16,147,Fish & Co,0
1/6/16,147,Hugo Boss,0
1/6/16,147,Penang Bistro,0
1/6/16,147,Blackball,0
1/6/16,147,Pancious Pancake,0
1/6/16,147,Sheaffer,0
1/6/16,147,The Duck King Noodle House,0
1/6/16,147,Star Studio,0
1/6/16,549,Coconut Island,0
1/6/16,549,Jockey,0
1/6/16,549,Sogo,0
1/6/16,549,Sate Khas Senayan,0
1/6/16,549,Nanny's Pavillon,0
1/6/16,549,ETUDE HOUSE,0
1/6/16,549,BonChon,0
1/6/16,549,Saint Cinnamon,0
1/6/16,549,The Little Things She Needs,0
1/6/16,549,Promod,0
1/6/16,549,Soundwave,0
1/6/16,549,Sushi Tei,0
1/6/16,549,Imperial Kitchen,0
1/6/16,549,Kafe Betawi,0
1/6/16,549,Hoka Hoka Bento,0
1/6/16,549,Dominos Pizza,0
1/6/16,549,Bebe,0
1/6/16,549,Fish & Co,0
1/6/16,549,Hugo Boss,0
1/6/16,549,Penang Bistro,0
1/6/16,549,Blackball,0
1/6/16,549,Pancious Pancake,0
1/6/16,549,Sheaffer,0
1/6/16,549,The Duck King Noodle House,0
1/6/16,549,Star Studio,0
1/6/16,undefined,Coconut Island,0
1/6/16,undefined,Jockey,0
1/6/16,undefined,Sogo,0
1/6/16,undefined,Sate Khas Senayan,0
1/6/16,undefined,Nanny's Pavillon,0
1/6/16,undefined,ETUDE HOUSE,0
1/6/16,undefined,BonChon,0
1/6/16,undefined,Saint Cinnamon,0
1/6/16,undefined,The Little Things She Needs,0
1/6/16,undefined,Promod,0
1/6/16,undefined,Soundwave,0
1/6/16,undefined,Sushi Tei,0
1/6/16,undefined,Imperial Kitchen,0
1/6/16,undefined,Kafe Betawi,0
1/6/16,undefined,Hoka Hoka Bento,0
1/6/16,undefined,Dominos Pizza,0
1/6/16,undefined,Bebe,0
1/6/16,undefined,Fish & Co,0
1/6/16,undefined,Hugo Boss,0
1/6/16,undefined,Penang Bistro,0
1/6/16,undefined,Blackball,0
1/6/16,undefined,Pancious Pancake,0
1/6/16,undefined,Sheaffer,0
1/6/16,undefined,The Duck King Noodle House,0
1/6/16,undefined,Star Studio,0
1/6/16,459,Coconut Island,0
1/6/16,459,Jockey,0
1/6/16,459,Sogo,0
1/6/16,459,Sate Khas Senayan,0
1/6/16,459,Nanny's Pavillon,0
1/6/16,459,ETUDE HOUSE,0
1/6/16,459,BonChon,0
1/6/16,459,Saint Cinnamon,0
1/6/16,459,The Little Things She Needs,0
1/6/16,459,Promod,0
1/6/16,459,Soundwave,0
1/6/16,459,Sushi Tei,0
1/6/16,459,Imperial Kitchen,0
1/6/16,459,Kafe Betawi,0
1/6/16,459,Hoka Hoka Bento,0
1/6/16,459,Dominos Pizza,0
1/6/16,459,Bebe,0
1/6/16,459,Fish & Co,0
1/6/16,459,Hugo Boss,0
1/6/16,459,Penang Bistro,0
1/6/16,459,Blackball,0
1/6/16,459,Pancious Pancake,0
1/6/16,459,Sheaffer,0
1/6/16,459,The Duck King Noodle House,0
1/6/16,459,Star Studio,0
1/6/16,560,Coconut Island,0
1/6/16,560,Jockey,0
1/6/16,560,Sogo,0
1/6/16,560,Sate Khas Senayan,0
1/6/16,560,Nanny's Pavillon,0
1/6/16,560,ETUDE HOUSE,0
1/6/16,560,BonChon,0
1/6/16,560,Saint Cinnamon,0
1/6/16,560,The Little Things She Needs,0
1/6/16,560,Promod,0
1/6/16,560,Soundwave,0
1/6/16,560,Sushi Tei,0
1/6/16,560,Imperial Kitchen,0
1/6/16,560,Kafe Betawi,0
1/6/16,560,Hoka Hoka Bento,0
1/6/16,560,Dominos Pizza,0
1/6/16,560,Bebe,0
1/6/16,560,Fish & Co,0
1/6/16,560,Hugo Boss,0
1/6/16,560,Penang Bistro,0
1/6/16,560,Blackball,0
1/6/16,560,Pancious Pancake,0
1/6/16,560,Sheaffer,0
1/6/16,560,The Duck King Noodle House,0
1/6/16,560,Star Studio,0
1/6/16,452,Coconut Island,0
1/6/16,452,Jockey,0
1/6/16,452,Sogo,0
1/6/16,452,Sate Khas Senayan,0
1/6/16,452,Nanny's Pavillon,0
1/6/16,452,ETUDE HOUSE,0
1/6/16,452,BonChon,0
1/6/16,452,Saint Cinnamon,0
1/6/16,452,The Little Things She Needs,0
1/6/16,452,Promod,0
1/6/16,452,Soundwave,0
1/6/16,452,Sushi Tei,0
1/6/16,452,Imperial Kitchen,0
1/6/16,452,Kafe Betawi,0
1/6/16,452,Hoka Hoka Bento,0
1/6/16,452,Dominos Pizza,0
1/6/16,452,Bebe,0
1/6/16,452,Fish & Co,0
1/6/16,452,Hugo Boss,0
1/6/16,452,Penang Bistro,0
1/6/16,452,Blackball,0
1/6/16,452,Pancious Pancake,0
1/6/16,452,Sheaffer,0
1/6/16,452,The Duck King Noodle House,0
1/6/16,452,Star Studio,0
1/6/16,34,Coconut Island,0
1/6/16,34,Jockey,0
1/6/16,34,Sogo,0
1/6/16,34,Sate Khas Senayan,0
1/6/16,34,Nanny's Pavillon,0
1/6/16,34,ETUDE HOUSE,0
1/6/16,34,BonChon,0
1/6/16,34,Saint Cinnamon,0
1/6/16,34,The Little Things She Needs,0
1/6/16,34,Promod,0
1/6/16,34,Soundwave,0
1/6/16,34,Sushi Tei,0
1/6/16,34,Imperial Kitchen,0
1/6/16,34,Kafe Betawi,0
1/6/16,34,Hoka Hoka Bento,0
1/6/16,34,Dominos Pizza,0
1/6/16,34,Bebe,0
1/6/16,34,Fish & Co,0
1/6/16,34,Hugo Boss,0
1/6/16,34,Penang Bistro,0
1/6/16,34,Blackball,0
1/6/16,34,Pancious Pancake,0
1/6/16,34,Sheaffer,0
1/6/16,34,The Duck King Noodle House,0
1/6/16,34,Star Studio,0
1/6/16,288,Coconut Island,0
1/6/16,288,Jockey,0
1/6/16,288,Sogo,0
1/6/16,288,Sate Khas Senayan,0
1/6/16,288,Nanny's Pavillon,0
1/6/16,288,ETUDE HOUSE,0
1/6/16,288,BonChon,0
1/6/16,288,Saint Cinnamon,0
1/6/16,288,The Little Things She Needs,0
1/6/16,288,Promod,0
1/6/16,288,Soundwave,0
1/6/16,288,Sushi Tei,0
1/6/16,288,Imperial Kitchen,0
1/6/16,288,Kafe Betawi,0
1/6/16,288,Hoka Hoka Bento,0
1/6/16,288,Dominos Pizza,0
1/6/16,288,Bebe,0
1/6/16,288,Fish & Co,0
1/6/16,288,Hugo Boss,0
1/6/16,288,Penang Bistro,0
1/6/16,288,Blackball,0
1/6/16,288,Pancious Pancake,0
1/6/16,288,Sheaffer,0
1/6/16,288,The Duck King Noodle House,0
1/6/16,288,Star Studio,0
1/6/16,240,Coconut Island,0
1/6/16,240,Jockey,0
1/6/16,240,Sogo,0
1/6/16,240,Sate Khas Senayan,0
1/6/16,240,Nanny's Pavillon,0
1/6/16,240,ETUDE HOUSE,0
1/6/16,240,BonChon,0
1/6/16,240,Saint Cinnamon,0
1/6/16,240,The Little Things She Needs,0
1/6/16,240,Promod,0
1/6/16,240,Soundwave,0
1/6/16,240,Sushi Tei,0
1/6/16,240,Imperial Kitchen,0
1/6/16,240,Kafe Betawi,0
1/6/16,240,Hoka Hoka Bento,0
1/6/16,240,Dominos Pizza,0
1/6/16,240,Bebe,0
1/6/16,240,Fish & Co,0
1/6/16,240,Hugo Boss,0
1/6/16,240,Penang Bistro,0
1/6/16,240,Blackball,0
1/6/16,240,Pancious Pancake,0
1/6/16,240,Sheaffer,0
1/6/16,240,The Duck King Noodle House,0
1/6/16,240,Star Studio,0
1/6/16,533,Coconut Island,0
1/6/16,533,Jockey,0
1/6/16,533,Sogo,0
1/6/16,533,Sate Khas Senayan,0
1/6/16,533,Nanny's Pavillon,0
1/6/16,533,ETUDE HOUSE,0
1/6/16,533,BonChon,0
1/6/16,533,Saint Cinnamon,0
1/6/16,533,The Little Things She Needs,0
1/6/16,533,Promod,0
1/6/16,533,Soundwave,0
1/6/16,533,Sushi Tei,0
1/6/16,533,Imperial Kitchen,0
1/6/16,533,Kafe Betawi,0
1/6/16,533,Hoka Hoka Bento,0
1/6/16,533,Dominos Pizza,0
1/6/16,533,Bebe,0
1/6/16,533,Fish & Co,0
1/6/16,533,Hugo Boss,0
1/6/16,533,Penang Bistro,0
1/6/16,533,Blackball,0
1/6/16,533,Pancious Pancake,0
1/6/16,533,Sheaffer,0
1/6/16,533,The Duck King Noodle House,0
1/6/16,533,Star Studio,0
1/6/16,521,Coconut Island,0
1/6/16,521,Jockey,0
1/6/16,521,Sogo,0
1/6/16,521,Sate Khas Senayan,0
1/6/16,521,Nanny's Pavillon,0
1/6/16,521,ETUDE HOUSE,0
1/6/16,521,BonChon,0
1/6/16,521,Saint Cinnamon,0
1/6/16,521,The Little Things She Needs,0
1/6/16,521,Promod,0
1/6/16,521,Soundwave,0
1/6/16,521,Sushi Tei,0
1/6/16,521,Imperial Kitchen,0
1/6/16,521,Kafe Betawi,0
1/6/16,521,Hoka Hoka Bento,0
1/6/16,521,Dominos Pizza,0
1/6/16,521,Bebe,0
1/6/16,521,Fish & Co,0
1/6/16,521,Hugo Boss,0
1/6/16,521,Penang Bistro,0
1/6/16,521,Blackball,0
1/6/16,521,Pancious Pancake,0
1/6/16,521,Sheaffer,0
